iso3,year,partner,measure,value,unit,source,retrieved
LTU,2015,European Union,export share,56.9,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2016,European Union,export share,56.4,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2017,European Union,export share,54.8,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2018,European Union,export share,55.0,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2019,European Union,export share,55.0,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2020,European Union,export share,56.0,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2021,European Union,export share,57.6,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2022,European Union,export share,62.2,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2023,European Union,export share,61.0,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2024,European Union,export share,67.0,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2025,European Union,export share,69.3,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2002,European Union,import share,53.5,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2003,European Union,import share,52.8,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2004,European Union,import share,61.2,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2005,European Union,import share,57.3,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2006,European Union,import share,60.1,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2007,European Union,import share,65.6,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2008,European Union,import share,55.7,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2009,European Union,import share,57.5,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2010,European Union,import share,55.0,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2011,European Union,import share,55.1,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2012,European Union,import share,55.4,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2013,European Union,import share,58.0,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2014,European Union,import share,61.4,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2015,European Union,import share,64.8,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2016,European Union,import share,68.3,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2017,European Union,import share,67.4,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2018,European Union,import share,66.1,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2019,European Union,import share,66.4,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2020,European Union,import share,70.8,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2021,European Union,import share,68.5,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2022,European Union,import share,63.3,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2023,European Union,import share,70.4,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2024,European Union,import share,68.7,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LTU,2025,European Union,import share,68.8,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2002,European Union,export share,79.6,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2003,European Union,export share,80.3,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2004,European Union,export share,81.8,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2005,European Union,export share,80.9,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2006,European Union,export share,80.4,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2007,European Union,export share,80.7,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2008,European Union,export share,81.9,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2009,European Union,export share,79.3,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2010,European Union,export share,73.8,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2011,European Union,export share,73.0,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2012,European Union,export share,73.6,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2013,European Union,export share,78.2,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2014,European Union,export share,79.3,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2015,European Union,export share,79.2,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2016,European Union,export share,79.0,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2017,European Union,export share,80.3,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2018,European Union,export share,81.0,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2019,European Union,export share,79.9,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2020,European Union,export share,80.4,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2021,European Union,export share,80.8,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2022,European Union,export share,80.4,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2023,European Union,export share,79.5,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2024,European Union,export share,81.0,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2025,European Union,export share,83.1,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2002,European Union,import share,79.8,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2003,European Union,import share,75.1,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2004,European Union,import share,74.6,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2005,European Union,import share,70.3,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2006,European Union,import share,64.9,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2007,European Union,import share,72.0,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2008,European Union,import share,73.3,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2009,European Union,import share,70.0,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2010,European Union,import share,79.1,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2011,European Union,import share,80.2,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2012,European Union,import share,75.8,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2013,European Union,import share,77.8,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2014,European Union,import share,78.8,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2015,European Union,import share,71.1,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2016,European Union,import share,76.3,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
LUX,2017,European Union,import share,81.8,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
